event_id,true_type,predicted_type,confidence,correct
1313,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9925,1
1314,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1315,WINTER_STORM,WINTER_STORM,0.996,1
1316,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1317,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9983,1
1318,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9864,1
1319,TORNADO,TORNADO,0.9762,1
1320,HURRICANE,HURRICANE,0.9992,1
1321,TORNADO,TORNADO,0.9989,1
1322,FLASH_FLOOD,FLASH_FLOOD,0.9944,1
1323,TORNADO,TORNADO,0.9934,1
1324,WINTER_STORM,WINTER_STORM,0.6686,1
1325,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9914,1
1326,FLASH_FLOOD,FLASH_FLOOD,0.5605,1
1327,FLASH_FLOOD,FLASH_FLOOD,0.9411,1
1328,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1329,FLASH_FLOOD,FLASH_FLOOD,0.9498,1
1330,WILDFIRE,WILDFIRE,0.9978,1
1331,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9906,1
1332,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.8265,1
1333,FLASH_FLOOD,SEVERE_THUNDERSTORM,0.9486,0
1334,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1335,FLASH_FLOOD,FLASH_FLOOD,0.9916,1
1336,WILDFIRE,WILDFIRE,0.9986,1
1337,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1338,HURRICANE,HURRICANE,0.9992,1
1339,HURRICANE,HURRICANE,0.9955,1
1340,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9967,1
1341,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9974,1
1342,TORNADO,TORNADO,0.9743,1
1343,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.998,1
1344,FLASH_FLOOD,SEVERE_THUNDERSTORM,0.7376,0
1345,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9952,1
1346,WILDFIRE,WILDFIRE,0.9983,1
1347,WILDFIRE,WILDFIRE,0.998,1
1348,TORNADO,TORNADO,0.9949,1
1349,FLASH_FLOOD,FLASH_FLOOD,0.9482,1
1350,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9986,1
1351,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9932,1
1352,FLASH_FLOOD,FLASH_FLOOD,0.9961,1
1353,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
1354,FLASH_FLOOD,FLASH_FLOOD,0.9551,1
1355,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9948,1
1356,WINTER_STORM,WINTER_STORM,0.5755,1
1357,WINTER_STORM,WINTER_STORM,0.9302,1
1358,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9967,1
1359,FLASH_FLOOD,SEVERE_THUNDERSTORM,0.8229,0
1360,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9986,1
1361,HURRICANE,HURRICANE,0.9993,1
1362,FLASH_FLOOD,FLASH_FLOOD,0.9973,1
1363,WINTER_STORM,WINTER_STORM,0.8995,1
1364,FLASH_FLOOD,FLASH_FLOOD,0.9955,1
1365,WINTER_STORM,FLASH_FLOOD,0.9425,0
1366,WILDFIRE,WILDFIRE,0.9993,1
1367,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1368,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9987,1
1369,FLASH_FLOOD,FLASH_FLOOD,0.5961,1
1370,FLASH_FLOOD,FLASH_FLOOD,0.8407,1
1371,WINTER_STORM,WINTER_STORM,0.997,1
1372,HURRICANE,HURRICANE,0.9983,1
1373,FLASH_FLOOD,FLASH_FLOOD,0.9868,1
1374,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9954,1
1375,TORNADO,TORNADO,0.961,1
1376,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9986,1
1377,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.6655,1
1378,FLASH_FLOOD,FLASH_FLOOD,0.9934,1
1379,FLASH_FLOOD,FLASH_FLOOD,0.9854,1
1380,HURRICANE,HURRICANE,0.9994,1
1381,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1382,TORNADO,TORNADO,0.9792,1
1383,WINTER_STORM,WINTER_STORM,0.9889,1
1384,TORNADO,TORNADO,0.9943,1
1385,FLASH_FLOOD,FLASH_FLOOD,0.9939,1
1386,FLASH_FLOOD,FLASH_FLOOD,0.987,1
1387,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9715,1
1388,FLASH_FLOOD,FLASH_FLOOD,0.9928,1
1389,TORNADO,TORNADO,0.9927,1
1390,FLASH_FLOOD,FLASH_FLOOD,0.935,1
1391,WILDFIRE,WILDFIRE,0.9968,1
1392,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9893,1
1393,FLASH_FLOOD,FLASH_FLOOD,0.9891,1
1394,FLASH_FLOOD,FLASH_FLOOD,0.9923,1
1395,WINTER_STORM,WINTER_STORM,0.9505,1
1396,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9985,1
1397,WINTER_STORM,WINTER_STORM,0.9934,1
1398,HURRICANE,HURRICANE,0.9987,1
1399,TORNADO,TORNADO,0.9908,1
1400,WILDFIRE,WILDFIRE,0.9989,1
1401,TORNADO,TORNADO,0.9794,1
1402,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1403,WINTER_STORM,WINTER_STORM,0.9937,1
1404,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9986,1
1405,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9876,1
1406,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1407,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9973,1
1408,FLASH_FLOOD,FLASH_FLOOD,0.7347,1
1409,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1410,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1411,WINTER_STORM,WINTER_STORM,0.9961,1
1412,WINTER_STORM,WINTER_STORM,0.9613,1
1413,FLASH_FLOOD,FLASH_FLOOD,0.9599,1
1414,WINTER_STORM,WINTER_STORM,0.9957,1
1415,FLASH_FLOOD,FLASH_FLOOD,0.9913,1
1416,HURRICANE,HURRICANE,0.9991,1
1417,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1418,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9863,1
1419,FLASH_FLOOD,FLASH_FLOOD,0.9227,1
1420,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9969,1
1421,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.996,1
1422,WILDFIRE,WILDFIRE,0.9985,1
1423,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9862,1
1424,TORNADO,TORNADO,0.9812,1
1425,WINTER_STORM,WINTER_STORM,0.9908,1
1426,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9985,1
1427,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.971,1
1428,FLASH_FLOOD,FLASH_FLOOD,0.6875,1
1429,WINTER_STORM,WINTER_STORM,0.9964,1
1430,WINTER_STORM,WINTER_STORM,0.9975,1
1431,WINTER_STORM,WINTER_STORM,0.986,1
1432,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1433,TORNADO,TORNADO,0.9807,1
1434,WINTER_STORM,WINTER_STORM,0.9016,1
1435,FLASH_FLOOD,FLASH_FLOOD,0.989,1
1436,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1437,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9945,1
1438,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.994,1
1439,FLASH_FLOOD,FLASH_FLOOD,0.9907,1
1440,TORNADO,TORNADO,0.9705,1
1441,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9886,1
1442,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9986,1
1443,FLASH_FLOOD,FLASH_FLOOD,0.9844,1
1444,HURRICANE,HURRICANE,0.9973,1
1445,WINTER_STORM,WINTER_STORM,0.9977,1
1446,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1447,WINTER_STORM,WINTER_STORM,0.9875,1
1448,FLASH_FLOOD,FLASH_FLOOD,0.9678,1
1449,TORNADO,TORNADO,0.988,1
1450,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1451,TORNADO,TORNADO,0.9932,1
1452,FLASH_FLOOD,FLASH_FLOOD,0.8216,1
1453,TORNADO,TORNADO,0.9956,1
1454,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9964,1
1455,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1456,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9797,1
1457,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1458,HURRICANE,HURRICANE,0.9993,1
1459,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.997,1
1460,HURRICANE,HURRICANE,0.9992,1
1461,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1462,SEVERE_THUNDERSTORM,FLASH_FLOOD,0.7782,0
1463,WINTER_STORM,WINTER_STORM,0.9774,1
1464,TORNADO,TORNADO,0.9876,1
1465,HURRICANE,HURRICANE,0.9991,1
1466,WILDFIRE,WILDFIRE,0.9995,1
1467,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.996,1
1468,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9986,1
1469,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9229,1
1470,FLASH_FLOOD,FLASH_FLOOD,0.9649,1
1471,WINTER_STORM,WINTER_STORM,0.9993,1
1472,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1473,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
1474,WINTER_STORM,WINTER_STORM,0.9973,1
1475,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1476,TORNADO,TORNADO,0.999,1
1477,FLASH_FLOOD,FLASH_FLOOD,0.9959,1
1478,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9925,1
1479,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9501,1
1480,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9967,1
1481,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9931,1
1482,FLASH_FLOOD,WINTER_STORM,0.7076,0
1483,TORNADO,TORNADO,0.9981,1
1484,FLASH_FLOOD,FLASH_FLOOD,0.9886,1
1485,TORNADO,TORNADO,0.9978,1
1486,FLASH_FLOOD,FLASH_FLOOD,0.9943,1
1487,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.8787,1
1488,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9983,1
1489,HURRICANE,HURRICANE,0.9989,1
1490,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1491,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9932,1
1492,HURRICANE,HURRICANE,0.9991,1
1493,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9932,1
1494,TORNADO,TORNADO,0.9977,1
1495,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.993,1
1496,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1497,HURRICANE,HURRICANE,0.9915,1
1498,TORNADO,TORNADO,0.9623,1
1499,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1500,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1501,HURRICANE,HURRICANE,0.9992,1
1502,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9963,1
1503,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9985,1
1504,FLASH_FLOOD,FLASH_FLOOD,0.996,1
1505,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9536,1
1506,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1507,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.929,1
1508,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1509,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9971,1
1510,WINTER_STORM,WINTER_STORM,0.9894,1
1511,HURRICANE,HURRICANE,0.9973,1
1512,WILDFIRE,WILDFIRE,0.9992,1
1513,FLASH_FLOOD,FLASH_FLOOD,0.9636,1
1514,FLASH_FLOOD,SEVERE_THUNDERSTORM,0.9217,0
1515,TORNADO,TORNADO,0.9935,1
1516,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.998,1
1517,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9928,1
1518,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.8187,1
1519,FLASH_FLOOD,FLASH_FLOOD,0.9917,1
1520,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.6484,1
1521,WINTER_STORM,FLASH_FLOOD,0.7787,0
1522,WINTER_STORM,FLASH_FLOOD,0.8998,0
1523,WINTER_STORM,WINTER_STORM,0.9991,1
1524,HURRICANE,HURRICANE,0.9891,1
1525,WILDFIRE,WILDFIRE,0.9988,1
1526,FLASH_FLOOD,FLASH_FLOOD,0.9947,1
1527,TORNADO,TORNADO,0.9986,1
1528,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1529,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9966,1
1530,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9964,1
1531,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.945,1
1532,HURRICANE,HURRICANE,0.9992,1
1533,FLASH_FLOOD,FLASH_FLOOD,0.9955,1
1534,TORNADO,TORNADO,0.9903,1
1535,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1536,FLASH_FLOOD,FLASH_FLOOD,0.964,1
1537,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9982,1
1538,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.997,1
1539,HURRICANE,HURRICANE,0.9992,1
1540,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9983,1
1541,WINTER_STORM,WINTER_STORM,0.924,1
1542,WILDFIRE,WILDFIRE,0.9988,1
1543,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1544,WILDFIRE,WILDFIRE,0.9992,1
1545,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1546,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1547,FLASH_FLOOD,FLASH_FLOOD,0.9444,1
1548,HURRICANE,HURRICANE,0.9987,1
1549,FLASH_FLOOD,WINTER_STORM,0.9522,0
1550,FLASH_FLOOD,FLASH_FLOOD,0.7544,1
1551,WINTER_STORM,WINTER_STORM,0.931,1
1552,TORNADO,TORNADO,0.9822,1
1553,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1554,WILDFIRE,WILDFIRE,0.9987,1
1555,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1556,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9987,1
1557,FLASH_FLOOD,FLASH_FLOOD,0.9947,1
1558,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9977,1
1559,FLASH_FLOOD,FLASH_FLOOD,0.9973,1
1560,TORNADO,TORNADO,0.9955,1
1561,FLASH_FLOOD,FLASH_FLOOD,0.9825,1
1562,WINTER_STORM,WINTER_STORM,0.998,1
1563,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1564,HURRICANE,HURRICANE,0.9937,1
1565,WINTER_STORM,WINTER_STORM,0.9009,1
1566,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9978,1
1567,TORNADO,TORNADO,0.999,1
1568,FLASH_FLOOD,FLASH_FLOOD,0.9959,1
1569,FLASH_FLOOD,FLASH_FLOOD,0.9043,1
1570,HURRICANE,HURRICANE,0.9993,1
1571,FLASH_FLOOD,FLASH_FLOOD,0.9976,1
1572,FLASH_FLOOD,FLASH_FLOOD,0.9958,1
1573,TORNADO,TORNADO,0.9948,1
1574,FLASH_FLOOD,FLASH_FLOOD,0.9953,1
1575,WINTER_STORM,WINTER_STORM,0.9873,1
1576,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1577,WILDFIRE,WILDFIRE,0.9987,1
1578,HURRICANE,HURRICANE,0.9989,1
1579,HURRICANE,HURRICANE,0.9993,1
1580,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9935,1
1581,TORNADO,TORNADO,0.9762,1
1582,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9978,1
1583,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1584,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1585,TORNADO,TORNADO,0.9984,1
1586,SEVERE_THUNDERSTORM,FLASH_FLOOD,0.8977,0
1587,TORNADO,TORNADO,0.9918,1
1588,HURRICANE,HURRICANE,0.9993,1
1589,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9987,1
1590,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9963,1
1591,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9905,1
1592,TORNADO,TORNADO,0.9922,1
1593,HURRICANE,HURRICANE,0.998,1
1594,FLASH_FLOOD,FLASH_FLOOD,0.9555,1
1595,FLASH_FLOOD,FLASH_FLOOD,0.9953,1
1596,TORNADO,TORNADO,0.9974,1
1597,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9963,1
1598,TORNADO,TORNADO,0.9697,1
1599,FLASH_FLOOD,SEVERE_THUNDERSTORM,0.8508,0
1600,TORNADO,TORNADO,0.991,1
1601,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9742,1
1602,TORNADO,TORNADO,0.997,1
1603,FLASH_FLOOD,FLASH_FLOOD,0.9949,1
1604,WILDFIRE,WILDFIRE,0.998,1
1605,WILDFIRE,WILDFIRE,0.9982,1
1606,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9994,1
1607,FLASH_FLOOD,FLASH_FLOOD,0.8898,1
1608,WINTER_STORM,WINTER_STORM,0.9884,1
1609,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
1610,FLASH_FLOOD,FLASH_FLOOD,0.9927,1
1611,WILDFIRE,WILDFIRE,0.9093,1
1612,WINTER_STORM,WINTER_STORM,0.9927,1
1613,TORNADO,TORNADO,0.9912,1
1614,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1615,TORNADO,TORNADO,0.9979,1
1616,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1617,WILDFIRE,WILDFIRE,0.9975,1
1618,TORNADO,TORNADO,0.9884,1
1619,FLASH_FLOOD,FLASH_FLOOD,0.9875,1
1620,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.997,1
1621,FLASH_FLOOD,FLASH_FLOOD,0.8181,1
1622,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9966,1
1623,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1624,FLASH_FLOOD,FLASH_FLOOD,0.9919,1
1625,HURRICANE,HURRICANE,0.9993,1
1626,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1627,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1628,TORNADO,TORNADO,0.9975,1
1629,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9941,1
1630,TORNADO,TORNADO,0.9953,1
1631,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9975,1
1632,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9271,1
1633,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9977,1
1634,WINTER_STORM,WINTER_STORM,0.9263,1
1635,TORNADO,TORNADO,0.9967,1
1636,FLASH_FLOOD,FLASH_FLOOD,0.9929,1
1637,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1638,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9905,1
1639,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9768,1
1640,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1641,WINTER_STORM,WINTER_STORM,0.7153,1
1642,HURRICANE,HURRICANE,0.998,1
1643,WINTER_STORM,WINTER_STORM,0.991,1
1644,WINTER_STORM,WINTER_STORM,0.9986,1
1645,WILDFIRE,WILDFIRE,0.9988,1
1646,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1647,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1648,FLASH_FLOOD,FLASH_FLOOD,0.9878,1
1649,TORNADO,TORNADO,0.9862,1
1650,FLASH_FLOOD,FLASH_FLOOD,0.7221,1
1651,WILDFIRE,WILDFIRE,0.9993,1
1652,FLASH_FLOOD,FLASH_FLOOD,0.9969,1
1653,HURRICANE,HURRICANE,0.9992,1
1654,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.998,1
1655,FLASH_FLOOD,FLASH_FLOOD,0.9962,1
1656,FLASH_FLOOD,FLASH_FLOOD,0.9234,1
1657,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9944,1
1658,WINTER_STORM,WINTER_STORM,0.9892,1
1659,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
1660,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.8874,1
1661,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9939,1
1662,TORNADO,TORNADO,0.999,1
1663,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.5029,1
1664,FLASH_FLOOD,FLASH_FLOOD,0.9879,1
1665,HURRICANE,HURRICANE,0.9993,1
1666,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.994,1
1667,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9971,1
1668,TORNADO,TORNADO,0.9982,1
1669,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9459,1
1670,FLASH_FLOOD,FLASH_FLOOD,0.997,1
1671,FLASH_FLOOD,FLASH_FLOOD,0.9461,1
1672,FLASH_FLOOD,FLASH_FLOOD,0.9887,1
1673,WINTER_STORM,WINTER_STORM,0.9456,1
1674,FLASH_FLOOD,FLASH_FLOOD,0.641,1
1675,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1676,FLASH_FLOOD,FLASH_FLOOD,0.9792,1
1677,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9668,1
1678,FLASH_FLOOD,SEVERE_THUNDERSTORM,0.9259,0
1679,HURRICANE,HURRICANE,0.9988,1
1680,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9979,1
1681,HURRICANE,HURRICANE,0.9983,1
1682,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1683,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9978,1
1684,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9913,1
1685,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9967,1
1686,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1687,FLASH_FLOOD,FLASH_FLOOD,0.6909,1
1688,TORNADO,TORNADO,0.9987,1
1689,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9967,1
1690,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1691,TORNADO,TORNADO,0.9952,1
1692,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9961,1
1693,WILDFIRE,WILDFIRE,0.9985,1
1694,TORNADO,TORNADO,0.9631,1
1695,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.993,1
1696,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1697,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1698,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9973,1
1699,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9907,1
1700,HURRICANE,HURRICANE,0.9955,1
1701,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9977,1
1702,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1703,HURRICANE,HURRICANE,0.9989,1
1704,FLASH_FLOOD,FLASH_FLOOD,0.7446,1
1705,TORNADO,TORNADO,0.9901,1
1706,WINTER_STORM,WINTER_STORM,0.6978,1
1707,FLASH_FLOOD,FLASH_FLOOD,0.9628,1
1708,FLASH_FLOOD,FLASH_FLOOD,0.9848,1
1709,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1710,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1711,TORNADO,TORNADO,0.9984,1
1712,WINTER_STORM,WINTER_STORM,0.9888,1
1713,FLASH_FLOOD,FLASH_FLOOD,0.9936,1
1714,WINTER_STORM,WINTER_STORM,0.9218,1
1715,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9959,1
1716,FLASH_FLOOD,FLASH_FLOOD,0.9931,1
1717,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1718,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1719,TORNADO,TORNADO,0.9881,1
1720,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9974,1
1721,FLASH_FLOOD,FLASH_FLOOD,0.961,1
1722,WINTER_STORM,WINTER_STORM,0.9741,1
1723,HURRICANE,HURRICANE,0.9992,1
1724,HURRICANE,HURRICANE,0.9992,1
1725,TORNADO,TORNADO,0.9986,1
1726,WINTER_STORM,WINTER_STORM,0.9979,1
1727,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9965,1
1728,FLASH_FLOOD,FLASH_FLOOD,0.6256,1
1729,FLASH_FLOOD,FLASH_FLOOD,0.9934,1
1730,WINTER_STORM,WINTER_STORM,0.9822,1
1731,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1732,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.997,1
