BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,STATE,EVENT_TYPE,CZ_NAME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,MAGNITUDE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,FLOOD_CAUSE,MONTH_NAME
201910,1,1754,Kentucky,Hail,EASTERN,38.5237,-86.1867,38.7756,-86.2555,,0.79,0,0,17K,,October
201608,22,1917,Texas,Thunderstorm Wind,METRO,33.6166,-97.636,33.7933,-97.5911,,75.0,0,0,14K,,August
201508,30,1248,Missouri,Flash Flood,COASTAL,36.9221,-95.7,36.8615,-95.8636,,1.5,0,0,56K,Heavy Rain / Burn Area,August
202210,25,1745,Louisiana,Hurricane,MOUNTAIN,31.1028,-91.0584,30.9801,-90.952,,123.8,0,0,754K,,October
201511,21,2108,Louisiana,Hurricane,CENTRAL,30.8048,-92.5051,30.9832,-92.4517,,104.8,0,0,4.2M,,November
201101,14,0222,Montana,Winter Storm,EASTERN,46.2496,-113.6331,46.2674,-113.5848,,5.5,0,0,29K,,January
201206,8,0943,Ohio,Thunderstorm Wind,GROVE,40.9685,-80.7228,41.0899,-80.8135,,64.3,0,0,27K,,June
201502,13,1237,Idaho,Winter Storm,CENTRAL,46.4759,-115.8464,46.5675,-116.2319,,11.6,0,0,85K,,February
201009,29,2204,Florida,Flash Flood,SOUTHERN,25.6755,-87.1003,25.7508,-87.168,,3.3,0,0,46K,Heavy Rain,September
201809,9,0740,Texas,Hurricane,VALLEY,36.3967,-105.1582,36.4382,-105.1281,,83.8,0,0,925K,,September
201012,30,1936,Missouri,Hail,GROVE,40.5094,-90.2044,40.6855,-90.2416,,0.76,0,0,120K,,December
201210,9,1957,Utah,Wildfire,NORTHERN,41.4681,-112.9897,41.739,-113.1259,,2302.0,0,0,2.9M,,October
201805,8,0847,Louisiana,Flash Flood,HILL,32.7958,-93.6064,32.7645,-93.6412,,3.7,0,0,49K,Dam / Levee Break,May
201906,14,1358,Indiana,Flash Flood,BASIN,40.9088,-87.9139,40.9096,-87.8569,,4.7,0,0,65K,Heavy Rain,June
202309,4,1343,Alabama,Flash Flood,METRO,31.9936,-86.6005,31.9558,-86.533,,2.9,0,0,63K,Heavy Rain,September
201509,2,1902,Idaho,Wildfire,MOUNTAIN,43.8059,-116.87,43.557,-116.8094,,4207.0,0,0,790K,,September
201205,18,1350,Arkansas,Hail,METRO,34.3988,-93.7885,34.2438,-93.8275,,0.68,0,0,21K,,May
202206,9,2015,South Carolina,Hail,BASIN,34.1927,-80.4883,34.1647,-80.4367,,0.69,0,0,75K,,June
201507,26,1739,South Dakota,Tornado,HIGHLAND,43.222,-101.427,43.3884,-101.6617,EF3,0.0,0,0,5.2M,,July
202406,4,1221,Georgia,Thunderstorm Wind,COASTAL,34.2159,-81.9267,34.3143,-81.9935,,50.2,0,0,9K,,June
201005,12,1619,Illinois,Thunderstorm Wind,CENTRAL,37.7651,-88.8066,37.6608,-88.9689,,48.8,0,0,34K,,May
201508,7,0916,New Mexico,Hail,PLAINS,32.9036,-104.7779,32.7257,-104.7388,,0.55,0,0,53K,,August
202004,13,0413,Texas,Thunderstorm Wind,CREEK,30.0326,-105.7081,30.0295,-105.7403,,45.0,0,0,3K,,April
201106,19,0156,Arkansas,Flash Flood,METRO,33.4278,-89.6562,33.3485,-89.4921,,3.1,0,0,37K,Heavy Rain,June
201007,30,0932,Georgia,Flash Flood,WESTERN,30.9851,-83.2535,30.9627,-83.3482,,3.3,0,0,116K,Heavy Rain,July
201606,24,0715,South Carolina,Thunderstorm Wind,GROVE,32.8166,-79.1108,32.8267,-79.2518,,44.6,0,0,4K,,June
201309,26,1816,Texas,Hurricane,COASTAL,35.9847,-104.323,35.8602,-104.2009,,140.0,0,0,4.4M,,September
201210,28,1448,Georgia,Hurricane,RIDGE,31.468,-85.222,31.3472,-85.1466,,159.1,0,0,5.6M,,October
202006,14,1035,Tennessee,Flash Flood,METRO,35.5306,-86.4933,35.6288,-86.1661,,3.0,0,0,19K,Heavy Rain,June
201305,20,1716,Tennessee,Thunderstorm Wind,HIGHLAND,35.2181,-86.003,35.2104,-85.912,,77.1,0,2,10K,,May
202009,23,2150,Iowa,Thunderstorm Wind,MOUNTAIN,40.8066,-93.395,40.5896,-93.4003,,70.7,0,0,10K,,September
202210,3,1409,Minnesota,Flash Flood,BASIN,45.4043,-92.4668,45.6035,-92.2716,,1.4,0,0,90K,Dam / Levee Break,October
201606,1,1322,Illinois,Tornado,GROVE,37.2557,-89.069,37.2307,-89.0678,EF0,0.0,0,0,2K,,June
202009,1,1823,Colorado,Thunderstorm Wind,PARK,37.0469,-108.3285,36.8513,-108.3038,,55.5,0,0,4K,,September
201407,31,1728,Minnesota,Thunderstorm Wind,SOUTHERN,47.4549,-96.1046,47.51,-96.254,,60.4,0,0,11K,,July
201005,6,2129,Pennsylvania,Hail,PARK,40.9802,-75.1633,40.9049,-74.9873,,1.37,0,0,108K,,May
202207,8,1536,Arkansas,Thunderstorm Wind,SOUTHERN,33.3841,-90.5604,33.4367,-90.3972,,47.3,0,0,17K,,July
201605,12,1251,Florida,Hail,SOUTHERN,30.3134,-84.5781,30.405,-84.4467,,0.59,0,0,50K,,May
201504,8,1524,New York,Flash Flood,EASTERN,44.7399,-72.954,44.6748,-72.8384,,3.5,0,1,85K,Heavy Rain,April
202305,21,0547,Michigan,Thunderstorm Wind,CENTRAL,46.7242,-90.1217,46.9053,-90.2328,,45.3,0,0,14K,,May
202207,3,1248,Arkansas,Flash Flood,COASTAL,35.0935,-90.505,35.0574,-90.4497,,1.9,0,0,102K,Heavy Rain,July
201306,2,1510,Tennessee,Tornado,CREEK,36.2536,-85.0141,36.2801,-84.8923,EF3,0.0,0,0,5.3M,,June
202306,28,2047,Tennessee,Flash Flood,HIGHLAND,36.0212,-85.1647,35.9802,-85.0879,,3.2,0,0,82K,Heavy Rain,June
201909,30,1237,Texas,Hurricane,VALLEY,28.5906,-94.929,28.4038,-94.7721,,143.4,0,0,11.3M,,September
202106,22,1506,Texas,Thunderstorm Wind,COASTAL,34.1547,-94.7133,34.4508,-94.7435,,77.5,0,0,25K,,June
202210,25,1603,Missouri,Flash Flood,NORTHERN,40.4089,-91.8745,40.5044,-91.6143,,2.7,0,0,34K,Heavy Rain / Burn Area,October
201007,7,1223,Florida,Flash Flood,CENTRAL,28.3505,-87.577,28.5831,-87.5919,,4.6,0,0,295K,Heavy Rain / Burn Area,July
201608,5,2145,Arkansas,Tornado,HILL,33.3817,-93.5362,33.3796,-93.337,EF0,0.0,0,0,16K,,August
201204,23,1736,Michigan,Hail,DOWNTOWN,42.0999,-84.864,42.0455,-85.1367,,0.48,0,0,49K,,April
201401,6,1506,Connecticut,Winter Storm,COASTAL,41.0684,-73.4091,41.15,-73.5015,,6.3,0,0,18K,,January
201907,16,1201,Kentucky,Hail,HILL,37.305,-84.1797,37.4801,-83.8908,,0.78,0,0,28K,,July
201711,3,1830,Ohio,Flash Flood,CENTRAL,39.9867,-83.9926,40.1404,-83.9894,,3.5,0,0,55K,Heavy Rain,November
201009,10,1457,Louisiana,Hurricane,DOWNTOWN,32.0288,-89.7806,32.2186,-89.8552,,158.1,0,5,22.0M,,September
201407,16,1213,Texas,Flash Flood,MOUNTAIN,33.9145,-99.134,33.8128,-99.2759,,2.1,0,0,47K,Heavy Rain,July
201607,7,2125,Missouri,Flash Flood,LAKE,39.6156,-94.5179,39.7116,-94.2161,,3.6,0,0,109K,Heavy Rain,July
201706,6,0021,North Dakota,Thunderstorm Wind,VALLEY,47.4621,-102.1323,47.2032,-102.1675,,62.1,0,0,5K,,June
201809,10,1330,Virginia,Hurricane,NORTHERN,38.3592,-80.8963,38.428,-80.8898,,87.6,0,0,2.0M,,September
201305,19,1309,Illinois,Hail,SOUTHERN,38.9479,-88.4762,39.0186,-88.3296,,1.0,0,0,10K,,May
201708,29,1915,Georgia,Thunderstorm Wind,DOWNTOWN,32.5792,-85.4533,32.4207,-85.6632,,36.2,0,0,13K,,August
202208,10,2148,Nebraska,Thunderstorm Wind,CREEK,41.1871,-101.0685,41.0166,-100.8714,,30.7,0,0,15K,,August
201107,5,1126,Mississippi,Tornado,PLAINS,31.5952,-90.4379,31.7425,-90.7296,EF1,0.0,0,0,247K,,July
202209,11,1531,Arkansas,Thunderstorm Wind,GROVE,34.2588,-90.7467,34.3033,-90.7983,,46.8,0,0,30K,,September
201707,28,1352,Colorado,Flash Flood,VALLEY,39.3248,-102.803,39.3688,-103.0749,,1.8,0,0,88K,Heavy Rain / Burn Area,July
201505,1,1534,Colorado,Flash Flood,NORTHERN,37.644,-106.7093,37.7594,-106.7596,,1.4,0,0,25K,Heavy Rain,May
201606,26,0335,Maryland,Flash Flood,RIDGE,38.4477,-75.564,38.4275,-75.8249,,4.2,0,0,20K,Heavy Rain,June
202109,9,0551,Louisiana,Hurricane,BASIN,31.4383,-92.4811,31.5582,-92.4638,,142.9,0,0,2.6M,,September
202308,2,1512,Indiana,Thunderstorm Wind,HILL,39.3138,-86.5587,39.3162,-86.442,,42.3,0,0,8K,,August
201609,5,1646,South Dakota,Thunderstorm Wind,EASTERN,42.9288,-99.1799,42.7814,-99.3212,,65.7,0,0,25K,,September
201504,7,2107,Kentucky,Thunderstorm Wind,COASTAL,37.1322,-87.8878,37.4043,-87.9652,,50.4,0,0,21K,,April
202205,26,1617,Mississippi,Tornado,PARK,33.109,-89.0856,33.2004,-89.028,EF0,0.0,0,0,3K,,May
201405,3,0427,New Mexico,Hail,RIVER,34.03,-103.716,33.9586,-103.7463,,1.03,0,0,13K,,May
202203,7,1036,Missouri,Winter Storm,SOUTHERN,39.104,-91.6451,38.9517,-91.7078,,9.6,0,0,244K,,March
201504,29,0145,Arkansas,Thunderstorm Wind,HIGHLAND,33.8829,-91.0234,34.0936,-90.9173,,60.2,0,0,105K,,April
201612,18,0433,Minnesota,Winter Storm,GROVE,49.0232,-96.4663,48.9401,-96.467,,10.0,0,0,5K,,December
202112,14,1605,Colorado,Thunderstorm Wind,GROVE,38.4359,-108.0415,38.5575,-108.2162,,46.1,0,0,13K,,December
201208,19,1423,New York,Hail,LAKE,42.9061,-76.938,43.005,-77.0135,,0.88,0,0,2K,,August
201805,29,0044,Iowa,Tornado,DOWNTOWN,41.0356,-95.1769,41.2134,-95.0902,EF0,0.0,0,0,6K,,May
201904,8,2300,Arkansas,Flash Flood,BASIN,33.1784,-94.2018,33.2036,-94.1517,,6.0,0,0,69K,Heavy Rain,April
201706,17,1735,Colorado,Tornado,GROVE,37.0097,-107.9679,36.949,-107.8328,EF2,0.0,1,9,199K,,June
201906,9,0153,California,Wildfire,CENTRAL,37.8362,-121.4286,37.5528,-121.1799,,1923.0,0,1,642K,,June
201806,9,1756,Tennessee,Hail,RIVER,36.423,-83.1772,36.2566,-83.0802,,1.02,0,0,10K,,June
201602,26,1427,Michigan,Flash Flood,PLAINS,43.7021,-82.8693,43.7582,-82.8499,,3.8,0,0,21K,Heavy Rain,February
202309,21,0531,Texas,Hurricane,RIVER,27.5596,-103.8382,27.7374,-103.8111,,84.6,0,0,10.3M,,September
201606,2,1322,Indiana,Tornado,GROVE,39.3085,-85.121,39.3998,-85.1661,EF1,0.0,0,0,91K,,June
201110,8,1404,Ohio,Thunderstorm Wind,SOUTHERN,41.2229,-82.7571,41.2158,-82.8501,,35.5,0,0,22K,,October
202203,2,2340,Nebraska,Flash Flood,COASTAL,42.0685,-95.9793,42.0883,-96.011,,4.8,0,0,32K,Heavy Rain,March
202008,18,1249,Indiana,Tornado,PARK,41.0093,-86.2687,41.0992,-86.2346,EF0,0.0,0,0,8K,,August
202307,12,0553,Idaho,Wildfire,DOWNTOWN,45.0556,-114.3863,44.848,-114.5295,,12087.0,0,0,3.4M,,July
201010,5,1149,South Carolina,Flash Flood,BASIN,32.6,-81.3337,32.7426,-81.2673,,3.5,0,0,345K,Dam / Levee Break,October
201003,13,0643,Idaho,Winter Storm,GROVE,45.7407,-111.4599,45.6402,-111.3193,,8.1,0,0,669K,,March
202405,23,0358,Colorado,Thunderstorm Wind,CENTRAL,40.6886,-107.2837,40.8658,-107.4522,,75.4,0,1,115K,,May
201106,27,1023,Idaho,Wildfire,NORTHERN,43.4562,-113.8717,43.4766,-113.8432,,12474.0,0,0,1.7M,,June
201707,26,2223,Louisiana,Hurricane,DOWNTOWN,31.1536,-89.3125,31.2152,-89.288,,154.6,0,0,988K,,July
201210,6,1630,Georgia,Thunderstorm Wind,EASTERN,32.8681,-83.1498,32.8468,-83.13,,67.1,0,0,77K,,October
202003,25,0539,Texas,Flash Flood,EASTERN,31.491,-94.9443,31.3587,-94.8248,,4.3,0,0,48K,Heavy Rain / Burn Area,March
201806,18,1024,New Jersey,Flash Flood,GROVE,39.1905,-74.9705,39.0212,-74.9439,,1.7,0,0,1.4M,Heavy Rain,June
202307,23,1823,Ohio,Tornado,DOWNTOWN,41.5276,-81.3544,41.6313,-81.371,EF0,0.0,0,0,7K,,July
202403,26,0722,Ohio,Thunderstorm Wind,MOUNTAIN,39.2696,-82.2281,39.2448,-82.2326,,54.1,0,0,101K,,March
202407,19,2016,South Dakota,Thunderstorm Wind,DOWNTOWN,44.407,-96.6329,44.3626,-96.7562,,108.8,0,0,9K,,July
202107,7,1830,Kentucky,Thunderstorm Wind,PLAINS,36.8226,-84.4047,36.8361,-84.3905,,38.2,0,0,2K,,July
201107,7,0035,Kentucky,Thunderstorm Wind,EASTERN,36.7435,-83.9343,36.8871,-83.7833,,54.0,0,0,6K,,July
201307,19,1344,Colorado,Tornado,MOUNTAIN,37.4369,-104.4867,37.481,-104.3271,EF4,0.0,0,0,60.3M,,July
201206,17,2105,Minnesota,Flash Flood,COASTAL,49.1469,-92.6266,49.2219,-92.8995,,2.3,0,0,177K,Heavy Rain,June
202003,22,1944,Texas,Tornado,GROVE,30.462,-105.9097,30.4937,-105.8674,EF3,0.0,0,0,10.5M,,March
201309,22,0216,South Carolina,Hurricane,METRO,35.0502,-78.8921,35.1637,-78.9852,,74.4,0,2,5.1M,,September
201407,13,1632,North Dakota,Thunderstorm Wind,CENTRAL,46.5621,-102.4936,46.7611,-102.3979,,64.2,0,0,11K,,July
201104,21,0126,Alabama,Flash Flood,SOUTHERN,33.4891,-86.9895,33.515,-87.0617,,3.7,0,0,109K,Heavy Rain,April
201710,12,2333,Georgia,Hurricane,CENTRAL,33.4321,-82.6771,33.3429,-82.7048,,100.7,0,0,14.0M,,October
202307,5,0617,California,Wildfire,MOUNTAIN,35.4739,-118.2109,35.2423,-117.8373,,3826.0,0,0,305K,,July
201411,3,1846,Kansas,Thunderstorm Wind,HILL,39.5312,-100.462,39.4498,-100.3178,,62.9,0,0,9K,,November
201503,22,1608,Iowa,Hail,GROVE,42.1441,-93.7005,42.267,-93.7903,,0.68,0,0,40K,,March
202404,13,2045,Iowa,Flash Flood,MOUNTAIN,41.7595,-92.515,41.809,-92.7094,,2.8,0,0,76K,Heavy Rain,April
202209,21,1522,Texas,Hail,CENTRAL,31.9932,-98.8065,32.0454,-98.585,,1.29,0,0,3K,,September
202303,22,1624,South Dakota,Thunderstorm Wind,LAKE,44.3518,-102.2314,44.2341,-102.2045,,47.5,0,0,25K,,March
201402,7,1634,South Carolina,Hail,LAKE,32.0692,-81.9269,31.8763,-81.956,,0.64,0,0,12K,,February
201605,5,0538,Illinois,Tornado,PLAINS,38.803,-91.2191,38.8688,-91.1213,EF0,0.0,0,0,7K,,May
202401,27,2249,South Dakota,Thunderstorm Wind,WESTERN,44.1931,-103.1149,44.2518,-103.1986,,69.2,0,0,5K,,January
201304,29,0418,Mississippi,Hail,COASTAL,34.682,-90.5293,34.3451,-90.4121,,1.4,0,0,10K,,April
202106,10,0312,Arkansas,Thunderstorm Wind,GROVE,34.5028,-92.9299,34.4043,-93.0753,,61.3,0,1,7K,,June
202007,3,1649,Arkansas,Hail,RIDGE,36.4488,-93.2409,36.4468,-93.2334,,0.48,0,0,32K,,July
201707,23,1423,Tennessee,Thunderstorm Wind,SOUTHERN,35.0938,-87.2966,34.9966,-87.3689,,57.7,0,0,9K,,July
202408,29,1651,Texas,Flash Flood,BASIN,32.7452,-99.476,32.5172,-99.424,,8.7,0,0,8K,Heavy Rain,August
201404,8,2007,Maryland,Hail,SOUTHERN,39.5182,-77.0235,39.4992,-76.9449,,1.68,0,0,11K,,April
202310,10,0902,North Carolina,Flash Flood,VALLEY,34.8062,-79.4047,34.962,-79.6801,,2.9,0,0,30K,Heavy Rain / Burn Area,October
202009,3,1032,South Carolina,Hurricane,CREEK,32.6575,-79.6541,32.6047,-79.8276,,79.5,0,0,2.2M,,September
201706,23,1545,Indiana,Thunderstorm Wind,NORTHERN,39.4767,-86.4152,39.5414,-86.6177,,60.6,0,0,58K,,June
201912,21,0827,Pennsylvania,Winter Storm,MOUNTAIN,40.6968,-77.5621,40.5597,-77.4095,,2.9,0,0,251K,,December
201707,24,1848,Missouri,Thunderstorm Wind,RIDGE,37.8734,-93.6296,38.0724,-93.4127,,58.5,0,0,3K,,July
201804,15,1702,Michigan,Hail,DOWNTOWN,47.2034,-86.3788,47.2673,-86.2775,,0.65,0,0,11K,,April
202107,7,0613,West Virginia,Thunderstorm Wind,RIDGE,39.3916,-80.5038,39.313,-80.3129,,76.1,0,0,17K,,July
202407,2,1517,North Carolina,Flash Flood,CENTRAL,33.9561,-84.0242,33.8911,-84.0424,,3.3,0,0,110K,Ice Jam,July
201403,19,1356,Florida,Thunderstorm Wind,EASTERN,24.9634,-84.0574,24.8327,-84.018,,54.5,0,0,13K,,March
202401,22,0130,Montana,Winter Storm,PLAINS,46.8892,-106.5189,46.8505,-106.3593,,6.5,0,0,28K,,January
201412,3,0707,Kentucky,Tornado,GROVE,38.7575,-88.6847,38.7929,-88.487,EF3,0.0,0,0,9.6M,,December
201707,23,1404,Minnesota,Thunderstorm Wind,WESTERN,47.0936,-92.3318,47.1528,-92.3853,,61.2,0,0,22K,,July
201306,21,1647,Tennessee,Hail,SOUTHERN,35.6778,-86.0416,35.9027,-86.0109,,0.6,0,0,13K,,June
201909,22,1418,Florida,Thunderstorm Wind,CREEK,29.886,-86.1834,29.9116,-86.048,,62.6,0,0,3K,,September
201807,22,1120,South Dakota,Thunderstorm Wind,PLAINS,43.2045,-100.5395,43.3004,-100.5799,,62.1,0,0,32K,,July
202007,16,1259,New York,Hail,BASIN,40.6319,-73.0864,40.4391,-73.104,,0.73,0,0,48K,,July
201906,13,1949,Missouri,Tornado,SOUTHERN,37.3929,-90.6992,37.587,-90.7002,EF0,0.0,0,0,5K,,June
201704,17,1627,Minnesota,Tornado,PLAINS,48.773,-90.6034,48.9347,-90.6054,EF1,0.0,2,4,41K,,April
202110,1,1351,South Dakota,Hail,COASTAL,45.057,-103.5152,45.2459,-103.6558,,0.97,0,0,12K,,October
201407,28,1444,Nebraska,Flash Flood,METRO,40.8076,-103.2914,40.9738,-103.3664,,3.0,0,0,151K,Heavy Rain,July
202408,29,1441,Montana,Wildfire,LAKE,47.6868,-110.7453,47.5924,-110.7871,,3487.0,0,0,315K,,August
202404,5,0557,Iowa,Winter Storm,BASIN,43.0826,-96.5464,43.1259,-96.3361,,4.8,1,1,48K,,April
201406,7,1457,South Dakota,Tornado,PLAINS,42.9343,-102.5816,42.9965,-102.5354,EF0,0.0,0,0,6K,,June
202407,30,1135,Oklahoma,Flash Flood,RIDGE,36.7564,-97.1764,36.8324,-97.0389,,2.0,0,0,117K,Heavy Rain,July
201804,22,2018,Texas,Hail,METRO,27.621,-99.4559,27.6304,-99.2539,,1.09,0,0,118K,,April
202207,15,1351,Iowa,Thunderstorm Wind,NORTHERN,42.6255,-91.6872,42.7607,-91.8775,,58.8,0,0,23K,,July
202311,10,1756,Pennsylvania,Winter Storm,MOUNTAIN,40.2977,-75.6252,40.4267,-75.5755,,20.4,0,0,48K,,November
201805,12,1911,Virginia,Thunderstorm Wind,HILL,39.2802,-77.5216,39.3999,-77.3913,,48.5,0,0,26K,,May
201707,28,1050,Kentucky,Flash Flood,EASTERN,36.5439,-89.582,36.3409,-89.8033,,2.6,0,0,19K,Heavy Rain,July
201505,9,1855,Michigan,Tornado,NORTHERN,46.1766,-88.7795,46.3648,-88.6436,EF0,0.0,0,0,5K,,May
201406,22,1414,Tennessee,Thunderstorm Wind,RIDGE,35.9317,-84.5205,35.8994,-84.6886,,59.4,0,0,5K,,June
202310,14,1829,New Jersey,Flash Flood,PARK,39.231,-74.8708,39.1168,-74.8509,,3.1,0,0,141K,Heavy Rain,October
201903,22,1130,Nebraska,Hail,COASTAL,40.0684,-101.9736,40.2457,-102.2483,,0.8,0,0,4K,,March
201407,1,2010,Virginia,Flash Flood,METRO,38.5036,-83.5661,38.5243,-83.5061,,2.6,0,0,230K,Planned Dam Release,July
202008,8,1310,Nebraska,Thunderstorm Wind,DOWNTOWN,41.2429,-99.4857,41.2579,-99.5482,,50.4,0,0,6K,,August
201108,17,0332,Florida,Hurricane,NORTHERN,28.9425,-85.914,28.9782,-85.7856,,118.3,0,1,714K,,August
201509,10,1905,Massachusetts,Hurricane,BASIN,42.1361,-70.0804,41.9071,-70.0703,,78.2,0,0,1.4M,,September
201108,18,2323,Georgia,Hurricane,EASTERN,30.756,-82.7872,30.6217,-82.7072,,155.2,0,0,10.7M,,August
201708,20,1839,Virginia,Hurricane,RIDGE,37.925,-81.3363,37.7383,-81.3806,,144.9,0,0,6.5M,,August
201304,22,0034,Kentucky,Thunderstorm Wind,GROVE,38.1312,-87.3672,38.0995,-87.2124,,70.6,0,0,87K,,April
202011,7,1852,Vermont,Winter Storm,NORTHERN,43.6669,-72.2824,43.712,-72.2514,,14.5,0,0,423K,,November
201206,9,1236,Pennsylvania,Thunderstorm Wind,WESTERN,42.1455,-75.6714,42.1545,-75.7306,,78.8,0,0,6K,,June
201504,3,1520,Kentucky,Tornado,HILL,36.8771,-84.6016,36.8653,-84.4701,EF0,0.0,0,0,18K,,April
201512,23,1704,New Hampshire,Winter Storm,RIVER,43.3115,-71.8163,43.5397,-72.147,,14.3,0,0,46K,,December
201005,4,1826,Mississippi,Hail,CREEK,33.2327,-89.5062,33.2249,-89.4522,,1.28,0,0,12K,,May
201509,19,2038,Ohio,Flash Flood,RIVER,41.4162,-81.4709,41.2992,-81.3201,,2.3,0,0,298K,Heavy Rain,September
201705,8,1629,Oklahoma,Hail,NORTHERN,36.3359,-94.6005,36.6645,-94.3675,,1.05,0,0,18K,,May
201210,10,1341,North Dakota,Thunderstorm Wind,RIDGE,48.2733,-98.0315,48.3406,-98.2221,,65.3,0,0,9K,,October
202203,23,1235,Missouri,Tornado,LAKE,40.5486,-93.1313,40.614,-93.036,EF3,0.0,0,0,12.2M,,March
202105,15,0333,Iowa,Flash Flood,METRO,41.5008,-92.9285,41.38,-92.8515,,3.7,0,0,340K,Heavy Rain,May
201406,24,1741,North Carolina,Hail,COASTAL,33.8571,-84.1711,33.6742,-84.4403,,0.64,0,0,5K,,June
201809,9,1705,South Dakota,Flash Flood,RIVER,45.236,-100.8017,44.9634,-100.7095,,2.7,0,0,327K,Planned Dam Release,September
201504,26,1141,Iowa,Hail,SOUTHERN,41.1837,-90.8625,41.1879,-91.1117,,0.99,0,0,16K,,April
201009,21,0102,North Dakota,Thunderstorm Wind,COASTAL,47.8062,-100.4223,47.8835,-100.4628,,51.5,0,0,5K,,September
202008,26,0011,Louisiana,Hurricane,METRO,32.5548,-89.7894,32.5374,-90.0549,,104.1,0,0,11.2M,,August
201605,1,0834,Michigan,Thunderstorm Wind,LAKE,43.7493,-85.4063,43.8532,-85.2333,,54.6,0,0,38K,,May
202302,16,2217,Indiana,Winter Storm,MOUNTAIN,41.6703,-87.1252,41.737,-87.1347,,11.8,0,0,23K,,February
201805,22,2116,Missouri,Hail,COASTAL,39.6791,-95.7731,39.7147,-95.6855,,1.46,0,0,14K,,May
201004,6,1225,Indiana,Hail,WESTERN,38.5585,-84.8306,38.5855,-84.7139,,1.18,0,0,9K,,April
201105,27,1754,Oklahoma,Thunderstorm Wind,PARK,35.0247,-98.8646,35.069,-98.8635,,66.9,0,0,2K,,May
202005,1,1755,Nebraska,Hail,RIDGE,41.6589,-103.3072,41.5588,-103.4239,,0.59,0,0,29K,,May
202209,22,1413,North Dakota,Flash Flood,COASTAL,48.3358,-102.0914,48.1677,-101.877,,5.4,0,0,43K,Ice Jam,September
201010,7,1125,Connecticut,Hurricane,MOUNTAIN,41.8372,-72.8669,41.882,-72.8188,,87.1,0,0,1.7M,,October
202211,20,1226,Wisconsin,Flash Flood,HIGHLAND,46.8486,-90.3409,46.7856,-90.4762,,2.8,0,0,34K,Heavy Rain,November
201505,7,1032,Tennessee,Thunderstorm Wind,RIVER,35.6303,-86.0053,35.8501,-85.9641,,75.2,0,0,27K,,May
201307,21,1137,South Carolina,Tornado,RIDGE,33.4473,-78.7213,33.6033,-78.5299,EF0,0.0,0,5,1K,,July
202006,16,1052,Oklahoma,Hail,CREEK,34.576,-102.1561,34.3856,-102.1784,,1.08,0,0,13K,,June
202007,8,1433,Nebraska,Hail,RIDGE,42.8239,-98.4371,43.1821,-98.3538,,0.69,0,0,43K,,July
201106,1,0950,Wisconsin,Flash Flood,PLAINS,45.0148,-90.2484,45.2392,-90.1727,,3.4,0,0,95K,Heavy Rain,June
201312,14,1434,Nebraska,Winter Storm,BASIN,42.9027,-97.1169,42.8695,-97.1778,,12.2,0,0,42K,,December
202305,15,1550,Illinois,Flash Flood,SOUTHERN,40.581,-91.2817,40.4832,-91.1496,,2.1,0,0,121K,Heavy Rain,May
201608,31,1805,South Carolina,Thunderstorm Wind,HILL,32.7848,-82.6958,32.7613,-82.7359,,53.1,1,0,1K,,August
201203,31,1851,Mississippi,Flash Flood,HIGHLAND,34.5792,-89.4614,34.4167,-89.511,,4.3,0,0,389K,Heavy Rain,March
201811,26,2050,Oklahoma,Hail,RIVER,34.7007,-102.3565,34.8887,-102.4341,,0.52,0,0,2K,,November
201407,25,1952,Illinois,Flash Flood,HIGHLAND,41.5047,-87.7486,41.5609,-87.8008,,4.0,0,0,114K,Heavy Rain,July
201103,1,0846,Michigan,Winter Storm,PLAINS,46.6767,-83.5055,46.6743,-83.4257,,11.7,0,0,9K,,March
201807,4,1520,Kansas,Hail,MOUNTAIN,38.3059,-100.3105,38.4802,-100.2134,,1.19,0,0,15K,,July
202306,29,0240,California,Wildfire,RIVER,38.9115,-123.3728,39.2131,-123.5322,,4775.0,0,0,3.3M,,June
201201,1,0525,Illinois,Flash Flood,MOUNTAIN,39.6741,-88.5471,39.7169,-88.392,,4.8,0,0,37K,Heavy Rain,January
201809,14,2206,Mississippi,Hurricane,COASTAL,32.9153,-91.1786,32.9835,-91.0011,,65.1,0,0,3.8M,,September
201904,25,2037,Kansas,Tornado,MOUNTAIN,37.4564,-94.9147,37.6626,-95.0812,EF5,0.0,0,0,244.0M,,April
201005,12,2204,Georgia,Flash Flood,RIDGE,30.7909,-84.9886,30.6316,-84.993,,3.7,0,0,149K,Heavy Rain,May
201906,4,1526,Texas,Thunderstorm Wind,SOUTHERN,27.8709,-105.8822,28.0694,-105.6664,,61.5,0,0,4K,,June
201105,21,1631,Nebraska,Hail,PLAINS,42.8378,-96.4526,42.8862,-96.2988,,0.47,0,0,6K,,May
201607,19,1445,Iowa,Flash Flood,WESTERN,40.7336,-90.1357,40.8574,-89.9877,,0.8,0,0,169K,Heavy Rain / Burn Area,July
202007,14,1950,Kentucky,Thunderstorm Wind,BASIN,39.0328,-88.181,38.9473,-88.1973,,79.0,0,0,4K,,July
202404,23,0817,Texas,Tornado,PARK,31.9893,-105.2573,31.9589,-105.3645,EF0,0.0,0,0,3K,,April
